arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 7, 3, 7, 5, 5, 3, 3, 7, 5, 7, 3, 7, 7, 3, 7], 'e': [3, 4, 6, 4, 3, 4, 6, 3, 6, 4, 6, 3, 6, 6, 3, 4, 4, 3, 4, 3], 'd': [2, 3, 2, 2, 4], 'r': [176]}",12.63,36.23
"{'wid': None, 'ks': [5, 7, 7, 7, 5, 7, 5, 7, 7, 7, 5, 7, 3, 3, 3, 5, 5, 7, 5, 5], 'e': [3, 4, 4, 6, 4, 6, 4, 3, 3, 4, 4, 4, 4, 6, 3, 3, 4, 3, 4, 4], 'd': [4, 4, 2, 3, 2], 'r': [208]}",14.31,43.91
"{'wid': None, 'ks': [3, 3, 7, 5, 5, 3, 7, 5, 5, 5, 3, 7, 5, 7, 7, 5, 7, 7, 5, 7], 'e': [4, 6, 6, 4, 3, 4, 6, 4, 4, 4, 6, 4, 4, 3, 3, 4, 3, 4, 4, 6], 'd': [4, 3, 3, 4, 2], 'r': [208]}",13.77,46.66
"{'wid': None, 'ks': [5, 5, 5, 7, 3, 3, 7, 7, 7, 5, 3, 7, 3, 7, 3, 3, 5, 3, 3, 5], 'e': [4, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 4, 3, 4, 6, 6, 6, 3, 6], 'd': [2, 2, 4, 4, 4], 'r': [160]}",18.63,44.47
"{'wid': None, 'ks': [3, 5, 5, 3, 7, 3, 5, 5, 5, 7, 5, 5, 7, 5, 7, 3, 5, 7, 5, 5], 'e': [4, 6, 6, 3, 3, 3, 6, 3, 6, 6, 3, 6, 4, 6, 3, 3, 3, 4, 3, 6], 'd': [2, 4, 3, 4, 2], 'r': [192]}",17.59,42.45
"{'wid': None, 'ks': [5, 7, 7, 7, 3, 7, 7, 3, 3, 5, 3, 3, 5, 3, 7, 7, 5, 5, 7, 5], 'e': [3, 6, 3, 6, 6, 4, 3, 4, 6, 4, 3, 4, 4, 6, 6, 6, 6, 4, 6, 3], 'd': [2, 4, 3, 3, 4], 'r': [160]}",15.24,37.72
"{'wid': None, 'ks': [7, 3, 3, 3, 5, 5, 7, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 7, 3, 5], 'e': [6, 6, 6, 6, 6, 6, 3, 3, 6, 3, 3, 3, 4, 3, 4, 4, 3, 3, 3, 4], 'd': [2, 4, 4, 4, 2], 'r': [208]}",15.58,49.46
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 3, 5, 7, 5, 5, 5, 7, 3, 3, 7, 5, 3, 7, 5, 3], 'e': [3, 6, 4, 6, 4, 3, 6, 4, 3, 6, 3, 6, 4, 4, 3, 6, 6, 4, 4, 4], 'd': [4, 3, 4, 2, 2], 'r': [160]}",13.13,34.0
"{'wid': None, 'ks': [7, 7, 3, 7, 5, 7, 5, 7, 5, 3, 7, 3, 5, 5, 5, 7, 7, 3, 5, 3], 'e': [4, 3, 3, 3, 4, 4, 6, 3, 6, 4, 3, 6, 3, 6, 6, 4, 3, 3, 3, 4], 'd': [3, 2, 2, 2, 2], 'r': [176]}",10.09,28.28
"{'wid': None, 'ks': [7, 7, 7, 5, 3, 5, 3, 7, 5, 7, 3, 5, 5, 7, 5, 5, 3, 7, 5, 5], 'e': [3, 6, 4, 4, 3, 4, 4, 3, 6, 6, 3, 6, 6, 4, 4, 4, 4, 3, 6, 3], 'd': [4, 3, 2, 2, 3], 'r': [208]}",15.89,45.69
"{'wid': None, 'ks': [5, 7, 3, 3, 3, 5, 5, 7, 7, 5, 3, 3, 5, 7, 7, 5, 5, 7, 7, 3], 'e': [6, 4, 4, 4, 6, 6, 4, 6, 3, 6, 6, 4, 4, 3, 4, 6, 3, 4, 6, 4], 'd': [2, 4, 3, 4, 2], 'r': [176]}",16.99,41.71
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 5, 5, 7, 5, 5, 7, 5, 3, 5, 7, 5, 5, 5, 3, 5], 'e': [4, 3, 4, 3, 3, 6, 4, 3, 4, 4, 6, 4, 4, 6, 3, 6, 3, 3, 6, 3], 'd': [4, 2, 2, 3, 2], 'r': [224]}",12.45,41.96
"{'wid': None, 'ks': [3, 7, 3, 7, 5, 3, 7, 7, 7, 5, 5, 5, 3, 5, 7, 5, 3, 7, 3, 5], 'e': [4, 3, 4, 6, 6, 3, 3, 4, 4, 6, 6, 4, 3, 4, 3, 4, 6, 4, 4, 6], 'd': [2, 3, 2, 3, 4], 'r': [192]}",16.7,40.88
"{'wid': None, 'ks': [5, 7, 5, 7, 3, 3, 5, 7, 3, 3, 3, 5, 5, 5, 7, 3, 7, 3, 5, 3], 'e': [3, 3, 6, 4, 6, 6, 3, 4, 6, 6, 6, 6, 3, 6, 6, 6, 4, 6, 3, 3], 'd': [4, 2, 2, 3, 4], 'r': [160]}",13.62,35.67
"{'wid': None, 'ks': [3, 5, 7, 7, 5, 5, 3, 5, 5, 7, 5, 5, 5, 7, 5, 7, 7, 5, 5, 5], 'e': [3, 3, 4, 6, 4, 6, 6, 6, 4, 3, 4, 3, 6, 3, 4, 4, 4, 4, 3, 3], 'd': [4, 3, 2, 2, 4], 'r': [192]}",13.89,40.58
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 5, 7, 5, 7, 5, 5, 5, 5, 7, 5, 7, 7, 3, 7, 3], 'e': [6, 3, 3, 6, 6, 6, 6, 3, 6, 6, 3, 4, 4, 6, 4, 6, 4, 3, 6, 6], 'd': [4, 2, 2, 2, 4], 'r': [208]}",15.5,49.42
"{'wid': None, 'ks': [5, 7, 7, 3, 7, 3, 7, 3, 7, 5, 3, 7, 7, 3, 3, 7, 3, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 4, 6, 3, 3, 3, 3, 6, 3, 6, 3, 6, 6, 6, 4, 4], 'd': [2, 3, 4, 3, 4], 'r': [208]}",16.83,49.6
"{'wid': None, 'ks': [5, 3, 5, 7, 3, 3, 5, 3, 3, 3, 3, 5, 7, 5, 3, 3, 5, 3, 3, 5], 'e': [4, 3, 3, 6, 6, 6, 4, 4, 6, 3, 4, 3, 3, 6, 4, 6, 6, 6, 4, 3], 'd': [4, 3, 4, 4, 2], 'r': [208]}",18.08,52.38
"{'wid': None, 'ks': [7, 7, 7, 7, 3, 3, 7, 7, 7, 5, 7, 7, 5, 7, 3, 3, 5, 7, 3, 7], 'e': [6, 3, 3, 3, 4, 6, 6, 6, 4, 6, 3, 6, 4, 4, 4, 6, 4, 4, 6, 4], 'd': [2, 2, 2, 3, 4], 'r': [208]}",12.57,41.68
"{'wid': None, 'ks': [7, 3, 7, 3, 7, 3, 7, 5, 7, 7, 7, 5, 7, 7, 5, 3, 5, 7, 7, 5], 'e': [4, 6, 3, 3, 3, 3, 4, 4, 3, 3, 3, 6, 3, 4, 3, 4, 4, 6, 3, 4], 'd': [4, 4, 2, 4, 4], 'r': [176]}",17.43,47.0
"{'wid': None, 'ks': [3, 5, 7, 3, 3, 5, 5, 7, 5, 7, 3, 7, 3, 7, 3, 3, 7, 3, 5, 7], 'e': [4, 4, 4, 3, 4, 4, 3, 6, 4, 3, 4, 4, 4, 6, 4, 3, 3, 3, 4, 3], 'd': [3, 4, 2, 3, 2], 'r': [176]}",12.78,35.23
"{'wid': None, 'ks': [5, 7, 7, 3, 7, 3, 3, 5, 3, 5, 7, 5, 5, 7, 7, 5, 3, 7, 5, 3], 'e': [3, 6, 6, 3, 3, 6, 6, 6, 4, 6, 3, 6, 3, 4, 6, 6, 6, 4, 3, 4], 'd': [2, 3, 3, 4, 4], 'r': [176]}",17.08,43.11
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 7, 5, 7, 3, 7, 5, 5, 7, 7, 7, 5, 5, 5, 5, 7], 'e': [6, 4, 6, 4, 4, 6, 3, 3, 3, 3, 3, 6, 3, 6, 3, 3, 3, 3, 3, 6], 'd': [4, 4, 3, 4, 3], 'r': [160]}",15.48,40.1
"{'wid': None, 'ks': [7, 7, 3, 7, 5, 3, 7, 7, 7, 7, 5, 7, 7, 5, 3, 3, 7, 3, 3, 5], 'e': [6, 3, 3, 6, 3, 6, 6, 4, 3, 3, 3, 4, 3, 3, 6, 4, 4, 4, 6, 3], 'd': [4, 2, 4, 2, 2], 'r': [176]}",11.93,35.74
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 5, 7, 7, 7, 3, 5, 5, 5, 7, 5, 7, 3, 5, 7], 'e': [6, 4, 4, 4, 3, 6, 6, 4, 3, 4, 6, 6, 3, 6, 3, 4, 6, 4, 4, 3], 'd': [3, 2, 4, 4, 2], 'r': [208]}",13.95,46.9
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 5, 7, 5, 5, 7, 3, 3, 5, 7, 5, 5, 5, 3, 7, 3], 'e': [3, 3, 4, 6, 4, 4, 6, 3, 3, 3, 3, 6, 6, 6, 3, 4, 6, 3, 6, 3], 'd': [2, 3, 3, 4, 3], 'r': [192]}",15.63,42.51
"{'wid': None, 'ks': [7, 7, 7, 3, 3, 3, 3, 3, 3, 5, 5, 7, 3, 7, 3, 7, 5, 3, 7, 3], 'e': [6, 4, 6, 6, 3, 4, 3, 6, 3, 3, 4, 4, 6, 4, 6, 3, 3, 6, 3, 4], 'd': [2, 2, 2, 4, 4], 'r': [160]}",14.57,38.5
"{'wid': None, 'ks': [5, 7, 3, 5, 7, 7, 3, 3, 7, 7, 3, 3, 5, 5, 3, 3, 7, 7, 5, 5], 'e': [4, 6, 3, 3, 3, 6, 4, 4, 3, 6, 6, 4, 4, 3, 3, 6, 6, 3, 4, 3], 'd': [4, 2, 4, 3, 4], 'r': [192]}",14.74,42.52
"{'wid': None, 'ks': [7, 5, 7, 3, 3, 5, 5, 7, 7, 3, 5, 5, 7, 3, 7, 5, 5, 3, 3, 5], 'e': [3, 4, 4, 3, 4, 3, 6, 6, 6, 3, 4, 6, 6, 3, 3, 6, 4, 6, 3, 3], 'd': [4, 3, 2, 2, 3], 'r': [208]}",12.62,40.04
"{'wid': None, 'ks': [5, 7, 7, 7, 3, 7, 7, 5, 3, 5, 5, 3, 3, 3, 7, 7, 7, 7, 3, 7], 'e': [6, 6, 3, 3, 6, 3, 6, 6, 4, 4, 6, 6, 4, 3, 3, 6, 3, 6, 4, 3], 'd': [2, 3, 2, 3, 2], 'r': [224]}",12.42,46.04
"{'wid': None, 'ks': [3, 7, 5, 3, 5, 7, 7, 5, 5, 5, 7, 7, 3, 3, 5, 5, 3, 3, 3, 7], 'e': [3, 6, 6, 6, 3, 6, 4, 6, 3, 3, 4, 6, 3, 4, 4, 3, 4, 3, 4, 4], 'd': [2, 2, 3, 2, 3], 'r': [208]}",12.29,36.85
"{'wid': None, 'ks': [3, 7, 3, 3, 3, 7, 7, 3, 5, 7, 3, 3, 5, 7, 7, 5, 7, 3, 5, 3], 'e': [3, 6, 4, 3, 6, 3, 6, 3, 4, 6, 4, 3, 6, 4, 4, 6, 3, 3, 4, 6], 'd': [4, 3, 4, 3, 2], 'r': [176]}",13.82,38.11
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 3, 3, 3, 3, 3, 7, 5, 7, 5, 7, 3, 5, 5, 3, 7], 'e': [4, 6, 6, 4, 6, 6, 3, 6, 6, 6, 4, 3, 6, 6, 6, 4, 4, 3, 4, 3], 'd': [3, 2, 4, 4, 3], 'r': [176]}",21.06,49.42
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 5, 7, 7, 7, 3, 5, 7, 5, 7, 5, 7, 3, 7, 7, 5], 'e': [6, 3, 6, 3, 4, 4, 6, 3, 6, 4, 4, 3, 6, 4, 3, 6, 4, 3, 6, 6], 'd': [2, 2, 3, 3, 4], 'r': [160]}",13.38,35.46
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 5, 3, 5, 7, 3, 5, 3, 7, 7, 7, 5, 5, 5, 3, 7], 'e': [3, 3, 6, 6, 3, 6, 3, 6, 4, 6, 6, 4, 6, 3, 3, 6, 6, 4, 4, 3], 'd': [4, 2, 2, 2, 2], 'r': [224]}",12.94,42.44
"{'wid': None, 'ks': [7, 7, 7, 3, 5, 7, 3, 7, 5, 5, 3, 5, 5, 7, 5, 3, 7, 5, 3, 7], 'e': [4, 6, 3, 3, 4, 3, 3, 4, 4, 4, 4, 6, 3, 3, 4, 4, 6, 3, 4, 6], 'd': [4, 2, 2, 3, 3], 'r': [176]}",15.44,37.62
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 3, 3], 'e': [3, 4, 3, 3, 6, 6, 3, 3, 6, 3, 4, 3, 4, 4, 3, 3, 3, 4, 4, 6], 'd': [3, 2, 4, 4, 3], 'r': [224]}",17.01,49.82
"{'wid': None, 'ks': [5, 5, 7, 7, 5, 7, 7, 3, 5, 5, 3, 5, 3, 7, 3, 5, 5, 3, 3, 7], 'e': [3, 4, 6, 4, 4, 6, 4, 6, 6, 4, 4, 6, 4, 6, 3, 4, 4, 4, 4, 6], 'd': [2, 2, 2, 4, 2], 'r': [208]}",15.28,42.74
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 3, 7, 3, 5, 7, 5, 5, 5, 7, 5, 7, 5, 3, 5, 3], 'e': [6, 3, 3, 4, 3, 3, 6, 3, 6, 4, 3, 6, 4, 3, 4, 6, 3, 3, 3, 6], 'd': [2, 2, 2, 4, 2], 'r': [208]}",14.45,40.94
"{'wid': None, 'ks': [3, 7, 3, 5, 3, 7, 3, 7, 3, 7, 3, 7, 7, 5, 3, 7, 7, 5, 3, 3], 'e': [3, 6, 6, 3, 3, 6, 6, 6, 4, 3, 6, 3, 6, 3, 3, 6, 6, 6, 6, 6], 'd': [3, 3, 2, 4, 3], 'r': [160]}",13.88,37.51
"{'wid': None, 'ks': [5, 7, 7, 3, 5, 5, 7, 7, 7, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 5], 'e': [3, 4, 4, 6, 4, 3, 6, 4, 6, 3, 4, 4, 4, 4, 3, 4, 3, 6, 3, 6], 'd': [3, 2, 4, 2, 3], 'r': [192]}",12.48,35.99
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 3, 5, 5, 7, 3, 7, 5, 3, 3, 7, 7, 7, 3, 5, 5], 'e': [3, 4, 3, 4, 4, 6, 6, 4, 3, 3, 6, 4, 3, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 2, 3, 2, 2], 'r': [176]}",10.11,28.27
"{'wid': None, 'ks': [5, 7, 3, 3, 7, 7, 7, 7, 5, 3, 3, 3, 7, 3, 7, 5, 3, 7, 7, 7], 'e': [3, 3, 3, 6, 4, 6, 3, 6, 4, 6, 6, 4, 3, 6, 3, 4, 3, 4, 4, 4], 'd': [4, 3, 4, 2, 4], 'r': [160]}",18.32,41.38
"{'wid': None, 'ks': [3, 7, 5, 5, 5, 3, 7, 5, 7, 3, 3, 3, 3, 7, 7, 7, 7, 5, 5, 7], 'e': [4, 4, 4, 6, 6, 6, 6, 3, 6, 6, 4, 6, 3, 6, 4, 6, 3, 3, 3, 3], 'd': [3, 2, 4, 4, 3], 'r': [160]}",17.78,39.66
"{'wid': None, 'ks': [5, 5, 5, 7, 7, 7, 7, 5, 5, 5, 3, 5, 3, 5, 7, 3, 7, 3, 5, 3], 'e': [3, 4, 4, 4, 4, 6, 6, 3, 3, 3, 3, 4, 6, 4, 3, 3, 3, 4, 4, 3], 'd': [3, 3, 2, 4, 3], 'r': [176]}",19.37,47.08
"{'wid': None, 'ks': [5, 5, 5, 7, 5, 5, 5, 5, 7, 7, 5, 5, 7, 5, 7, 7, 3, 5, 7, 7], 'e': [3, 6, 6, 4, 4, 3, 4, 6, 6, 3, 3, 6, 3, 6, 3, 4, 6, 3, 3, 3], 'd': [4, 4, 4, 2, 2], 'r': [208]}",14.94,47.71
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 3, 7, 7, 3, 3, 5, 7, 3, 7, 3, 5, 7, 7, 5, 5], 'e': [4, 6, 3, 4, 4, 6, 4, 4, 4, 4, 4, 6, 6, 6, 6, 3, 3, 6, 3, 4], 'd': [2, 4, 3, 3, 3], 'r': [224]}",18.31,53.69
"{'wid': None, 'ks': [7, 3, 3, 5, 7, 7, 5, 7, 7, 3, 7, 3, 7, 5, 7, 3, 3, 5, 5, 7], 'e': [6, 3, 3, 3, 4, 6, 6, 4, 3, 4, 6, 3, 4, 6, 4, 3, 3, 4, 3, 6], 'd': [4, 3, 4, 4, 2], 'r': [208]}",14.92,51.58
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 3, 3, 7, 5, 5, 3, 3, 3, 3, 7, 5, 3, 5, 3, 3], 'e': [4, 6, 6, 6, 6, 4, 4, 3, 6, 4, 4, 4, 4, 6, 6, 4, 3, 4, 4, 3], 'd': [3, 4, 4, 2, 3], 'r': [208]}",16.48,48.83
"{'wid': None, 'ks': [7, 3, 5, 5, 7, 7, 3, 3, 5, 5, 5, 5, 7, 7, 5, 5, 5, 3, 7, 7], 'e': [3, 3, 3, 6, 6, 3, 4, 3, 3, 6, 4, 4, 6, 4, 3, 6, 4, 4, 3, 4], 'd': [3, 2, 4, 3, 3], 'r': [192]}",15.89,40.54
"{'wid': None, 'ks': [7, 5, 5, 3, 3, 7, 3, 7, 3, 3, 3, 7, 7, 3, 5, 5, 5, 7, 7, 5], 'e': [4, 6, 4, 6, 4, 6, 3, 4, 4, 6, 4, 6, 4, 6, 6, 4, 6, 4, 6, 4], 'd': [2, 2, 4, 4, 2], 'r': [208]}",13.16,43.18
"{'wid': None, 'ks': [7, 7, 5, 3, 7, 7, 7, 5, 5, 3, 7, 3, 7, 5, 7, 3, 3, 7, 3, 3], 'e': [3, 3, 3, 3, 3, 3, 4, 3, 6, 3, 3, 4, 3, 6, 4, 6, 4, 3, 3, 3], 'd': [2, 4, 2, 4, 4], 'r': [160]}",15.16,34.67
"{'wid': None, 'ks': [3, 7, 5, 7, 5, 7, 7, 7, 7, 7, 3, 3, 7, 7, 5, 3, 7, 3, 7, 3], 'e': [3, 4, 3, 4, 6, 4, 6, 4, 3, 4, 4, 3, 3, 6, 6, 6, 4, 4, 6, 4], 'd': [4, 2, 2, 4, 4], 'r': [208]}",17.79,53.26
"{'wid': None, 'ks': [7, 3, 3, 7, 7, 7, 5, 5, 3, 5, 7, 7, 7, 3, 3, 3, 5, 3, 3, 5], 'e': [6, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 6, 3, 6, 6, 6, 4, 3, 4, 4], 'd': [2, 2, 3, 3, 2], 'r': [192]}",14.0,36.81
"{'wid': None, 'ks': [7, 3, 3, 7, 3, 5, 3, 5, 3, 5, 7, 7, 5, 3, 5, 3, 5, 5, 3, 7], 'e': [6, 4, 6, 4, 4, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 4, 6, 6, 3, 6], 'd': [3, 2, 3, 3, 3], 'r': [224]}",13.64,46.2
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 7, 3, 5, 5, 3, 5, 7, 7, 5, 5, 3, 7, 7, 3, 5], 'e': [3, 3, 6, 3, 3, 6, 6, 4, 4, 3, 3, 3, 6, 4, 6, 3, 6, 3, 3, 3], 'd': [3, 2, 4, 3, 2], 'r': [192]}",15.35,39.72
"{'wid': None, 'ks': [3, 3, 7, 3, 3, 5, 7, 5, 7, 3, 3, 7, 7, 5, 3, 7, 5, 3, 7, 3], 'e': [6, 3, 3, 6, 6, 4, 6, 6, 6, 3, 4, 6, 3, 3, 6, 4, 4, 3, 3, 3], 'd': [4, 2, 3, 2, 2], 'r': [208]}",13.37,45.89
"{'wid': None, 'ks': [5, 3, 5, 7, 3, 3, 7, 5, 3, 3, 3, 3, 5, 5, 5, 3, 3, 7, 3, 3], 'e': [6, 6, 6, 3, 3, 4, 3, 4, 3, 4, 4, 6, 4, 3, 6, 4, 3, 4, 4, 4], 'd': [2, 2, 3, 4, 3], 'r': [208]}",13.31,42.55
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 5, 3, 7, 7, 5, 5, 7, 3, 3, 3, 7, 3, 5, 7], 'e': [6, 3, 6, 3, 4, 4, 4, 4, 3, 3, 4, 3, 6, 4, 4, 3, 3, 3, 6, 6], 'd': [4, 2, 3, 3, 2], 'r': [224]}",12.22,44.52
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 3, 5, 3, 3, 7, 5, 3, 7, 3, 3, 5, 5, 5, 3, 5], 'e': [6, 4, 4, 4, 6, 6, 4, 6, 6, 4, 3, 6, 4, 4, 3, 3, 4, 3, 6, 4], 'd': [2, 3, 3, 4, 3], 'r': [192]}",14.41,41.41
"{'wid': None, 'ks': [5, 7, 3, 3, 3, 5, 3, 7, 3, 7, 5, 7, 5, 7, 5, 3, 3, 7, 5, 3], 'e': [4, 6, 3, 3, 6, 4, 6, 6, 6, 4, 6, 3, 3, 4, 6, 4, 6, 4, 3, 6], 'd': [3, 2, 2, 3, 3], 'r': [192]}",12.32,36.95
"{'wid': None, 'ks': [5, 7, 3, 5, 3, 7, 7, 5, 5, 7, 5, 3, 3, 3, 3, 3, 3, 7, 7, 7], 'e': [6, 4, 4, 4, 3, 3, 3, 3, 6, 3, 4, 3, 3, 6, 4, 4, 6, 3, 6, 4], 'd': [2, 4, 2, 3, 3], 'r': [176]}",13.23,35.66
"{'wid': None, 'ks': [5, 5, 5, 3, 7, 3, 3, 5, 5, 5, 5, 5, 3, 3, 7, 5, 5, 5, 7, 3], 'e': [3, 4, 3, 3, 3, 3, 4, 4, 4, 6, 3, 4, 4, 3, 6, 3, 3, 4, 6, 3], 'd': [3, 4, 4, 2, 2], 'r': [208]}",13.26,42.14
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 3, 5, 3, 7, 7, 7, 5, 7, 7, 7, 7, 5, 3, 3], 'e': [4, 3, 4, 6, 3, 4, 4, 3, 6, 3, 3, 4, 4, 3, 4, 6, 3, 6, 3, 3], 'd': [3, 2, 2, 4, 2], 'r': [208]}",20.2,50.38
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 3, 7, 5, 3, 5, 7, 3, 5, 3, 3, 5, 7, 5, 7, 3], 'e': [6, 4, 3, 4, 6, 6, 3, 4, 6, 3, 4, 4, 3, 4, 4, 4, 4, 3, 3, 6], 'd': [2, 4, 4, 3, 3], 'r': [208]}",16.82,46.85
"{'wid': None, 'ks': [5, 7, 5, 3, 7, 5, 3, 3, 5, 3, 5, 7, 5, 3, 5, 7, 5, 5, 5, 5], 'e': [4, 4, 4, 6, 4, 6, 4, 4, 4, 3, 6, 3, 6, 6, 4, 3, 6, 3, 6, 3], 'd': [2, 3, 3, 3, 3], 'r': [208]}",16.78,48.94
"{'wid': None, 'ks': [3, 5, 5, 3, 7, 5, 7, 7, 3, 5, 7, 3, 5, 5, 3, 7, 7, 3, 3, 5], 'e': [6, 4, 3, 4, 6, 4, 6, 3, 6, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 6], 'd': [2, 4, 2, 4, 3], 'r': [224]}",14.69,47.67
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 5, 3, 3, 5, 5, 3, 5, 5, 5, 7, 3, 5, 7, 3, 3], 'e': [3, 6, 4, 3, 4, 6, 4, 4, 4, 6, 4, 3, 6, 6, 4, 4, 3, 4, 6, 6], 'd': [2, 3, 3, 4, 4], 'r': [192]}",15.94,45.22
"{'wid': None, 'ks': [3, 3, 7, 3, 7, 7, 7, 3, 5, 3, 3, 3, 5, 5, 3, 5, 3, 3, 5, 5], 'e': [3, 4, 6, 3, 4, 3, 3, 6, 6, 3, 6, 4, 3, 3, 6, 6, 4, 3, 3, 6], 'd': [3, 4, 3, 4, 4], 'r': [224]}",16.17,53.65
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 5, 5, 7, 5, 3, 3, 7, 5, 3, 5, 3, 5, 3, 7, 7], 'e': [4, 4, 4, 3, 3, 3, 6, 4, 3, 4, 6, 4, 3, 4, 4, 4, 4, 4, 4, 3], 'd': [3, 2, 4, 4, 4], 'r': [160]}",17.69,38.13
"{'wid': None, 'ks': [5, 3, 7, 5, 5, 7, 7, 7, 7, 5, 7, 7, 5, 7, 7, 3, 3, 3, 7, 7], 'e': [4, 3, 3, 6, 3, 4, 6, 3, 3, 6, 3, 4, 3, 6, 6, 4, 3, 4, 4, 6], 'd': [2, 4, 3, 2, 2], 'r': [208]}",12.25,37.71
"{'wid': None, 'ks': [5, 5, 3, 7, 3, 3, 3, 3, 5, 5, 5, 3, 7, 3, 5, 3, 3, 3, 7, 7], 'e': [4, 3, 3, 6, 3, 3, 6, 6, 3, 4, 3, 4, 3, 6, 4, 3, 4, 6, 3, 4], 'd': [2, 3, 3, 4, 2], 'r': [176]}",13.53,35.38
"{'wid': None, 'ks': [3, 7, 5, 3, 3, 7, 7, 3, 3, 7, 5, 5, 5, 7, 3, 7, 5, 7, 7, 5], 'e': [3, 4, 4, 3, 4, 3, 4, 6, 6, 6, 6, 6, 6, 3, 4, 6, 3, 6, 4, 6], 'd': [3, 2, 2, 4, 4], 'r': [208]}",13.99,45.94
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 7, 3, 7, 3, 7, 3, 5, 7, 3, 3, 5, 5, 5, 5, 3], 'e': [6, 6, 3, 4, 4, 3, 3, 3, 4, 3, 6, 6, 6, 4, 4, 6, 3, 3, 3, 3], 'd': [4, 3, 4, 3, 3], 'r': [176]}",15.16,41.82
"{'wid': None, 'ks': [5, 5, 7, 5, 5, 3, 3, 7, 7, 3, 3, 3, 7, 5, 7, 5, 5, 7, 7, 5], 'e': [3, 6, 6, 4, 6, 3, 4, 6, 4, 3, 3, 4, 4, 4, 6, 6, 3, 3, 6, 3], 'd': [4, 3, 2, 4, 2], 'r': [224]}",16.38,50.97
"{'wid': None, 'ks': [5, 7, 7, 7, 5, 7, 5, 3, 3, 5, 7, 7, 7, 5, 7, 5, 5, 7, 5, 5], 'e': [6, 6, 6, 4, 6, 4, 4, 3, 4, 6, 3, 6, 6, 6, 4, 4, 4, 6, 3, 6], 'd': [3, 3, 4, 3, 2], 'r': [192]}",17.14,51.29
"{'wid': None, 'ks': [5, 5, 5, 7, 5, 7, 3, 7, 5, 7, 5, 3, 5, 7, 7, 7, 5, 7, 5, 5], 'e': [6, 4, 6, 3, 3, 6, 6, 6, 4, 4, 3, 4, 6, 6, 6, 3, 3, 3, 3, 4], 'd': [2, 3, 4, 4, 3], 'r': [176]}",14.87,39.67
"{'wid': None, 'ks': [5, 7, 5, 7, 3, 5, 5, 3, 3, 3, 7, 7, 3, 7, 7, 3, 7, 3, 5, 7], 'e': [6, 4, 3, 4, 3, 3, 4, 3, 6, 4, 6, 6, 6, 3, 4, 3, 4, 3, 3, 3], 'd': [3, 2, 3, 3, 4], 'r': [176]}",16.92,40.08
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 3, 7, 3, 7, 7, 7, 5, 3, 5, 3, 5, 5, 7, 7], 'e': [6, 3, 4, 4, 6, 3, 6, 4, 4, 4, 3, 4, 4, 4, 6, 4, 3, 3, 6, 3], 'd': [4, 2, 2, 2, 4], 'r': [192]}",14.99,48.01
"{'wid': None, 'ks': [7, 7, 3, 7, 7, 7, 7, 3, 7, 3, 7, 5, 7, 5, 5, 5, 3, 5, 7, 7], 'e': [3, 3, 6, 6, 3, 4, 6, 4, 6, 6, 3, 3, 4, 4, 4, 3, 4, 6, 6, 3], 'd': [2, 4, 4, 2, 2], 'r': [192]}",13.02,36.11
