arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [5, 5, 7, 7, 7, 5, 7, 5, 3, 5, 7, 3, 3, 7, 7, 5, 5, 3, 5, 3], 'e': [3, 6, 3, 4, 4, 3, 4, 3, 6, 6, 3, 6, 6, 3, 6, 4, 4, 6, 4, 4], 'd': [2, 4, 4, 4, 4], 'r': [160]}",20.9,105.76
"{'wid': None, 'ks': [5, 5, 7, 7, 7, 5, 7, 5, 3, 5, 7, 3, 3, 7, 7, 5, 5, 3, 5, 3], 'e': [3, 6, 3, 4, 4, 3, 4, 3, 6, 6, 3, 6, 6, 3, 6, 4, 4, 6, 4, 4], 'd': [2, 4, 4, 4, 4], 'r': [176]}",20.97,109.54
"{'wid': None, 'ks': [5, 5, 7, 7, 7, 5, 7, 5, 3, 5, 7, 3, 3, 7, 7, 5, 5, 3, 5, 3], 'e': [3, 6, 3, 4, 4, 3, 4, 3, 6, 6, 3, 6, 6, 3, 6, 4, 4, 6, 4, 4], 'd': [2, 4, 4, 4, 4], 'r': [192]}",20.92,118.76
"{'wid': None, 'ks': [5, 5, 7, 7, 7, 5, 7, 5, 3, 5, 7, 3, 3, 7, 7, 5, 5, 3, 5, 3], 'e': [3, 6, 3, 4, 4, 3, 4, 3, 6, 6, 3, 6, 6, 3, 6, 4, 4, 6, 4, 4], 'd': [2, 4, 4, 4, 4], 'r': [208]}",24.39,146.18
"{'wid': None, 'ks': [5, 5, 7, 7, 7, 5, 7, 5, 3, 5, 7, 3, 3, 7, 7, 5, 5, 3, 5, 3], 'e': [3, 6, 3, 4, 4, 3, 4, 3, 6, 6, 3, 6, 6, 3, 6, 4, 4, 6, 4, 4], 'd': [2, 4, 4, 4, 4], 'r': [224]}",20.84,129.81
"{'wid': None, 'ks': [3, 7, 3, 3, 5, 7, 5, 7, 5, 7, 7, 5, 5, 3, 5, 3, 7, 5, 7, 5], 'e': [3, 6, 3, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4, 3, 3, 4, 3, 6, 6, 3], 'd': [2, 2, 2, 2, 2], 'r': [160]}",12.19,57.1
"{'wid': None, 'ks': [3, 7, 3, 3, 5, 7, 5, 7, 5, 7, 7, 5, 5, 3, 5, 3, 7, 5, 7, 5], 'e': [3, 6, 3, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4, 3, 3, 4, 3, 6, 6, 3], 'd': [2, 2, 2, 2, 2], 'r': [176]}",12.37,63.63
"{'wid': None, 'ks': [3, 7, 3, 3, 5, 7, 5, 7, 5, 7, 7, 5, 5, 3, 5, 3, 7, 5, 7, 5], 'e': [3, 6, 3, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4, 3, 3, 4, 3, 6, 6, 3], 'd': [2, 2, 2, 2, 2], 'r': [192]}",12.53,81.82
"{'wid': None, 'ks': [3, 7, 3, 3, 5, 7, 5, 7, 5, 7, 7, 5, 5, 3, 5, 3, 7, 5, 7, 5], 'e': [3, 6, 3, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4, 3, 3, 4, 3, 6, 6, 3], 'd': [2, 2, 2, 2, 2], 'r': [208]}",11.88,69.33
"{'wid': None, 'ks': [3, 7, 3, 3, 5, 7, 5, 7, 5, 7, 7, 5, 5, 3, 5, 3, 7, 5, 7, 5], 'e': [3, 6, 3, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4, 3, 3, 4, 3, 6, 6, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",12.85,81.71
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 5, 7, 3, 5, 5, 7, 5, 5, 7, 3, 7, 7, 5, 5, 5], 'e': [3, 4, 3, 3, 6, 4, 6, 6, 3, 6, 6, 6, 4, 6, 4, 3, 3, 4, 4, 4], 'd': [3, 3, 3, 4, 2], 'r': [160]}",16.76,93.04
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 5, 7, 3, 5, 5, 7, 5, 5, 7, 3, 7, 7, 5, 5, 5], 'e': [3, 4, 3, 3, 6, 4, 6, 6, 3, 6, 6, 6, 4, 6, 4, 3, 3, 4, 4, 4], 'd': [3, 3, 3, 4, 2], 'r': [176]}",16.67,98.16
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 5, 7, 3, 5, 5, 7, 5, 5, 7, 3, 7, 7, 5, 5, 5], 'e': [3, 4, 3, 3, 6, 4, 6, 6, 3, 6, 6, 6, 4, 6, 4, 3, 3, 4, 4, 4], 'd': [3, 3, 3, 4, 2], 'r': [192]}",18.19,97.73
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 5, 7, 3, 5, 5, 7, 5, 5, 7, 3, 7, 7, 5, 5, 5], 'e': [3, 4, 3, 3, 6, 4, 6, 6, 3, 6, 6, 6, 4, 6, 4, 3, 3, 4, 4, 4], 'd': [3, 3, 3, 4, 2], 'r': [208]}",17.29,91.81
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 5, 7, 3, 5, 5, 7, 5, 5, 7, 3, 7, 7, 5, 5, 5], 'e': [3, 4, 3, 3, 6, 4, 6, 6, 3, 6, 6, 6, 4, 6, 4, 3, 3, 4, 4, 4], 'd': [3, 3, 3, 4, 2], 'r': [224]}",19.33,289.27
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 5, 3, 5, 3, 5, 5, 3, 7, 7, 5, 5, 3, 3, 3, 5], 'e': [4, 3, 4, 4, 4, 3, 6, 3, 3, 6, 4, 6, 3, 6, 6, 3, 6, 3, 6, 6], 'd': [4, 3, 4, 4, 3], 'r': [160]}",22.31,208.3
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 5, 3, 5, 3, 5, 5, 3, 7, 7, 5, 5, 3, 3, 3, 5], 'e': [4, 3, 4, 4, 4, 3, 6, 3, 3, 6, 4, 6, 3, 6, 6, 3, 6, 3, 6, 6], 'd': [4, 3, 4, 4, 3], 'r': [176]}",20.97,165.01
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 5, 3, 5, 3, 5, 5, 3, 7, 7, 5, 5, 3, 3, 3, 5], 'e': [4, 3, 4, 4, 4, 3, 6, 3, 3, 6, 4, 6, 3, 6, 6, 3, 6, 3, 6, 6], 'd': [4, 3, 4, 4, 3], 'r': [192]}",19.66,123.76
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 5, 3, 5, 3, 5, 5, 3, 7, 7, 5, 5, 3, 3, 3, 5], 'e': [4, 3, 4, 4, 4, 3, 6, 3, 3, 6, 4, 6, 3, 6, 6, 3, 6, 3, 6, 6], 'd': [4, 3, 4, 4, 3], 'r': [208]}",21.59,133.05
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 5, 3, 5, 3, 5, 5, 3, 7, 7, 5, 5, 3, 3, 3, 5], 'e': [4, 3, 4, 4, 4, 3, 6, 3, 3, 6, 4, 6, 3, 6, 6, 3, 6, 3, 6, 6], 'd': [4, 3, 4, 4, 3], 'r': [224]}",19.88,119.97
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 3, 5, 7, 3, 7, 7, 7, 7, 3, 5, 5, 5, 7, 5, 7], 'e': [4, 6, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 6, 4, 6, 4, 4, 3, 3, 4], 'd': [4, 3, 4, 4, 2], 'r': [160]}",18.26,87.44
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 3, 5, 7, 3, 7, 7, 7, 7, 3, 5, 5, 5, 7, 5, 7], 'e': [4, 6, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 6, 4, 6, 4, 4, 3, 3, 4], 'd': [4, 3, 4, 4, 2], 'r': [176]}",17.82,101.84
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 3, 5, 7, 3, 7, 7, 7, 7, 3, 5, 5, 5, 7, 5, 7], 'e': [4, 6, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 6, 4, 6, 4, 4, 3, 3, 4], 'd': [4, 3, 4, 4, 2], 'r': [192]}",18.66,121.27
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 3, 5, 7, 3, 7, 7, 7, 7, 3, 5, 5, 5, 7, 5, 7], 'e': [4, 6, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 6, 4, 6, 4, 4, 3, 3, 4], 'd': [4, 3, 4, 4, 2], 'r': [208]}",18.84,112.83
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 3, 5, 7, 3, 7, 7, 7, 7, 3, 5, 5, 5, 7, 5, 7], 'e': [4, 6, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 6, 4, 6, 4, 4, 3, 3, 4], 'd': [4, 3, 4, 4, 2], 'r': [224]}",20.7,128.49
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 5, 5, 7, 3, 7, 3, 7, 7, 3, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 4, 6, 6, 4, 3, 3, 6, 4, 3, 6, 3, 6, 3, 3, 3, 4], 'd': [4, 2, 4, 3, 3], 'r': [160]}",17.34,84.72
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 5, 5, 7, 3, 7, 3, 7, 7, 3, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 4, 6, 6, 4, 3, 3, 6, 4, 3, 6, 3, 6, 3, 3, 3, 4], 'd': [4, 2, 4, 3, 3], 'r': [176]}",18.41,93.82
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 5, 5, 7, 3, 7, 3, 7, 7, 3, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 4, 6, 6, 4, 3, 3, 6, 4, 3, 6, 3, 6, 3, 3, 3, 4], 'd': [4, 2, 4, 3, 3], 'r': [192]}",18.33,114.44
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 5, 5, 7, 3, 7, 3, 7, 7, 3, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 4, 6, 6, 4, 3, 3, 6, 4, 3, 6, 3, 6, 3, 3, 3, 4], 'd': [4, 2, 4, 3, 3], 'r': [208]}",17.57,102.18
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 5, 5, 7, 3, 7, 3, 7, 7, 3, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 4, 6, 6, 4, 3, 3, 6, 4, 3, 6, 3, 6, 3, 3, 3, 4], 'd': [4, 2, 4, 3, 3], 'r': [224]}",18.44,114.21
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 3, 7, 7, 3, 3, 3, 5, 5, 5, 7, 5, 5, 3, 7, 7], 'e': [6, 6, 3, 3, 4, 4, 4, 6, 3, 3, 4, 4, 6, 3, 3, 6, 4, 6, 4, 4], 'd': [2, 3, 4, 3, 3], 'r': [160]}",18.14,86.7
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 3, 7, 7, 3, 3, 3, 5, 5, 5, 7, 5, 5, 3, 7, 7], 'e': [6, 6, 3, 3, 4, 4, 4, 6, 3, 3, 4, 4, 6, 3, 3, 6, 4, 6, 4, 4], 'd': [2, 3, 4, 3, 3], 'r': [176]}",19.04,97.65
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 3, 7, 7, 3, 3, 3, 5, 5, 5, 7, 5, 5, 3, 7, 7], 'e': [6, 6, 3, 3, 4, 4, 4, 6, 3, 3, 4, 4, 6, 3, 3, 6, 4, 6, 4, 4], 'd': [2, 3, 4, 3, 3], 'r': [192]}",16.52,170.09
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 3, 7, 7, 3, 3, 3, 5, 5, 5, 7, 5, 5, 3, 7, 7], 'e': [6, 6, 3, 3, 4, 4, 4, 6, 3, 3, 4, 4, 6, 3, 3, 6, 4, 6, 4, 4], 'd': [2, 3, 4, 3, 3], 'r': [208]}",19.62,231.58
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 3, 7, 7, 3, 3, 3, 5, 5, 5, 7, 5, 5, 3, 7, 7], 'e': [6, 6, 3, 3, 4, 4, 4, 6, 3, 3, 4, 4, 6, 3, 3, 6, 4, 6, 4, 4], 'd': [2, 3, 4, 3, 3], 'r': [224]}",21.37,231.8
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 3, 3, 5, 5, 3, 5, 5, 3, 7, 3, 3, 5, 5, 7], 'e': [6, 3, 6, 4, 6, 3, 6, 6, 6, 6, 4, 4, 3, 4, 6, 4, 3, 3, 6, 6], 'd': [3, 2, 4, 3, 2], 'r': [160]}",14.8,86.89
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 3, 3, 5, 5, 3, 5, 5, 3, 7, 3, 3, 5, 5, 7], 'e': [6, 3, 6, 4, 6, 3, 6, 6, 6, 6, 4, 4, 3, 4, 6, 4, 3, 3, 6, 6], 'd': [3, 2, 4, 3, 2], 'r': [176]}",15.77,88.9
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 3, 3, 5, 5, 3, 5, 5, 3, 7, 3, 3, 5, 5, 7], 'e': [6, 3, 6, 4, 6, 3, 6, 6, 6, 6, 4, 4, 3, 4, 6, 4, 3, 3, 6, 6], 'd': [3, 2, 4, 3, 2], 'r': [192]}",14.53,95.32
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 3, 3, 5, 5, 3, 5, 5, 3, 7, 3, 3, 5, 5, 7], 'e': [6, 3, 6, 4, 6, 3, 6, 6, 6, 6, 4, 4, 3, 4, 6, 4, 3, 3, 6, 6], 'd': [3, 2, 4, 3, 2], 'r': [208]}",15.66,97.66
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 3, 3, 5, 5, 3, 5, 5, 3, 7, 3, 3, 5, 5, 7], 'e': [6, 3, 6, 4, 6, 3, 6, 6, 6, 6, 4, 4, 3, 4, 6, 4, 3, 3, 6, 6], 'd': [3, 2, 4, 3, 2], 'r': [224]}",15.94,95.79
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 7, 5, 3, 7, 7, 7, 3, 7, 3, 3, 3, 5, 5, 5, 7], 'e': [3, 6, 4, 6, 4, 3, 3, 4, 4, 6, 6, 6, 3, 6, 3, 6, 6, 4, 4, 4], 'd': [3, 3, 3, 3, 3], 'r': [160]}",19.24,91.43
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 7, 5, 3, 7, 7, 7, 3, 7, 3, 3, 3, 5, 5, 5, 7], 'e': [3, 6, 4, 6, 4, 3, 3, 4, 4, 6, 6, 6, 3, 6, 3, 6, 6, 4, 4, 4], 'd': [3, 3, 3, 3, 3], 'r': [176]}",16.16,94.32
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 7, 5, 3, 7, 7, 7, 3, 7, 3, 3, 3, 5, 5, 5, 7], 'e': [3, 6, 4, 6, 4, 3, 3, 4, 4, 6, 6, 6, 3, 6, 3, 6, 6, 4, 4, 4], 'd': [3, 3, 3, 3, 3], 'r': [192]}",17.25,104.3
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 7, 5, 3, 7, 7, 7, 3, 7, 3, 3, 3, 5, 5, 5, 7], 'e': [3, 6, 4, 6, 4, 3, 3, 4, 4, 6, 6, 6, 3, 6, 3, 6, 6, 4, 4, 4], 'd': [3, 3, 3, 3, 3], 'r': [208]}",18.64,121.84
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 7, 5, 3, 7, 7, 7, 3, 7, 3, 3, 3, 5, 5, 5, 7], 'e': [3, 6, 4, 6, 4, 3, 3, 4, 4, 6, 6, 6, 3, 6, 3, 6, 6, 4, 4, 4], 'd': [3, 3, 3, 3, 3], 'r': [224]}",17.72,111.76
"{'wid': None, 'ks': [5, 3, 7, 5, 5, 3, 3, 5, 5, 3, 7, 7, 7, 3, 5, 7, 3, 3, 5, 3], 'e': [6, 4, 4, 4, 6, 4, 3, 3, 3, 6, 4, 3, 3, 3, 3, 4, 3, 6, 3, 4], 'd': [3, 3, 4, 4, 2], 'r': [160]}",18.62,84.44
"{'wid': None, 'ks': [5, 3, 7, 5, 5, 3, 3, 5, 5, 3, 7, 7, 7, 3, 5, 7, 3, 3, 5, 3], 'e': [6, 4, 4, 4, 6, 4, 3, 3, 3, 6, 4, 3, 3, 3, 3, 4, 3, 6, 3, 4], 'd': [3, 3, 4, 4, 2], 'r': [176]}",17.49,111.35
"{'wid': None, 'ks': [5, 3, 7, 5, 5, 3, 3, 5, 5, 3, 7, 7, 7, 3, 5, 7, 3, 3, 5, 3], 'e': [6, 4, 4, 4, 6, 4, 3, 3, 3, 6, 4, 3, 3, 3, 3, 4, 3, 6, 3, 4], 'd': [3, 3, 4, 4, 2], 'r': [192]}",17.89,118.15
"{'wid': None, 'ks': [5, 3, 7, 5, 5, 3, 3, 5, 5, 3, 7, 7, 7, 3, 5, 7, 3, 3, 5, 3], 'e': [6, 4, 4, 4, 6, 4, 3, 3, 3, 6, 4, 3, 3, 3, 3, 4, 3, 6, 3, 4], 'd': [3, 3, 4, 4, 2], 'r': [208]}",18.16,115.44
"{'wid': None, 'ks': [5, 3, 7, 5, 5, 3, 3, 5, 5, 3, 7, 7, 7, 3, 5, 7, 3, 3, 5, 3], 'e': [6, 4, 4, 4, 6, 4, 3, 3, 3, 6, 4, 3, 3, 3, 3, 4, 3, 6, 3, 4], 'd': [3, 3, 4, 4, 2], 'r': [224]}",17.5,122.42
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 5, 5, 3, 5, 7, 3, 3, 3, 7, 7, 7, 3, 7, 5, 3], 'e': [4, 6, 3, 6, 6, 4, 3, 4, 4, 3, 6, 3, 4, 3, 3, 6, 3, 6, 4, 3], 'd': [3, 2, 2, 4, 2], 'r': [160]}",17.08,67.92
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 5, 5, 3, 5, 7, 3, 3, 3, 7, 7, 7, 3, 7, 5, 3], 'e': [4, 6, 3, 6, 6, 4, 3, 4, 4, 3, 6, 3, 4, 3, 3, 6, 3, 6, 4, 3], 'd': [3, 2, 2, 4, 2], 'r': [176]}",17.17,228.08
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 5, 5, 3, 5, 7, 3, 3, 3, 7, 7, 7, 3, 7, 5, 3], 'e': [4, 6, 3, 6, 6, 4, 3, 4, 4, 3, 6, 3, 4, 3, 3, 6, 3, 6, 4, 3], 'd': [3, 2, 2, 4, 2], 'r': [192]}",16.8,194.75
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 5, 5, 3, 5, 7, 3, 3, 3, 7, 7, 7, 3, 7, 5, 3], 'e': [4, 6, 3, 6, 6, 4, 3, 4, 4, 3, 6, 3, 4, 3, 3, 6, 3, 6, 4, 3], 'd': [3, 2, 2, 4, 2], 'r': [208]}",17.49,196.21
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 5, 5, 3, 5, 7, 3, 3, 3, 7, 7, 7, 3, 7, 5, 3], 'e': [4, 6, 3, 6, 6, 4, 3, 4, 4, 3, 6, 3, 4, 3, 3, 6, 3, 6, 4, 3], 'd': [3, 2, 2, 4, 2], 'r': [224]}",14.07,108.05
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 3, 3, 7, 7, 7, 7, 7, 3, 5, 3, 3, 5, 7, 7, 3], 'e': [3, 6, 6, 6, 6, 3, 3, 4, 3, 6, 3, 6, 3, 3, 4, 4, 3, 4, 6, 4], 'd': [2, 2, 2, 2, 4], 'r': [160]}",15.79,71.86
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 3, 3, 7, 7, 7, 7, 7, 3, 5, 3, 3, 5, 7, 7, 3], 'e': [3, 6, 6, 6, 6, 3, 3, 4, 3, 6, 3, 6, 3, 3, 4, 4, 3, 4, 6, 4], 'd': [2, 2, 2, 2, 4], 'r': [176]}",14.51,74.48
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 3, 3, 7, 7, 7, 7, 7, 3, 5, 3, 3, 5, 7, 7, 3], 'e': [3, 6, 6, 6, 6, 3, 3, 4, 3, 6, 3, 6, 3, 3, 4, 4, 3, 4, 6, 4], 'd': [2, 2, 2, 2, 4], 'r': [192]}",15.02,80.66
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 3, 3, 7, 7, 7, 7, 7, 3, 5, 3, 3, 5, 7, 7, 3], 'e': [3, 6, 6, 6, 6, 3, 3, 4, 3, 6, 3, 6, 3, 3, 4, 4, 3, 4, 6, 4], 'd': [2, 2, 2, 2, 4], 'r': [208]}",15.88,93.09
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 3, 3, 7, 7, 7, 7, 7, 3, 5, 3, 3, 5, 7, 7, 3], 'e': [3, 6, 6, 6, 6, 3, 3, 4, 3, 6, 3, 6, 3, 3, 4, 4, 3, 4, 6, 4], 'd': [2, 2, 2, 2, 4], 'r': [224]}",16.03,98.59
"{'wid': None, 'ks': [5, 3, 3, 3, 3, 7, 3, 5, 3, 7, 7, 5, 7, 5, 7, 3, 3, 5, 3, 3], 'e': [3, 3, 3, 4, 4, 4, 3, 6, 6, 6, 6, 4, 6, 3, 6, 3, 4, 6, 3, 3], 'd': [3, 3, 2, 4, 4], 'r': [160]}",18.72,90.27
"{'wid': None, 'ks': [5, 3, 3, 3, 3, 7, 3, 5, 3, 7, 7, 5, 7, 5, 7, 3, 3, 5, 3, 3], 'e': [3, 3, 3, 4, 4, 4, 3, 6, 6, 6, 6, 4, 6, 3, 6, 3, 4, 6, 3, 3], 'd': [3, 3, 2, 4, 4], 'r': [176]}",17.63,98.16
"{'wid': None, 'ks': [5, 3, 3, 3, 3, 7, 3, 5, 3, 7, 7, 5, 7, 5, 7, 3, 3, 5, 3, 3], 'e': [3, 3, 3, 4, 4, 4, 3, 6, 6, 6, 6, 4, 6, 3, 6, 3, 4, 6, 3, 3], 'd': [3, 3, 2, 4, 4], 'r': [192]}",18.53,107.04
"{'wid': None, 'ks': [5, 3, 3, 3, 3, 7, 3, 5, 3, 7, 7, 5, 7, 5, 7, 3, 3, 5, 3, 3], 'e': [3, 3, 3, 4, 4, 4, 3, 6, 6, 6, 6, 4, 6, 3, 6, 3, 4, 6, 3, 3], 'd': [3, 3, 2, 4, 4], 'r': [208]}",19.94,103.09
"{'wid': None, 'ks': [5, 3, 3, 3, 3, 7, 3, 5, 3, 7, 7, 5, 7, 5, 7, 3, 3, 5, 3, 3], 'e': [3, 3, 3, 4, 4, 4, 3, 6, 6, 6, 6, 4, 6, 3, 6, 3, 4, 6, 3, 3], 'd': [3, 3, 2, 4, 4], 'r': [224]}",18.4,121.56
"{'wid': None, 'ks': [3, 3, 7, 3, 3, 5, 3, 3, 5, 7, 3, 5, 7, 3, 5, 3, 3, 3, 3, 3], 'e': [6, 4, 3, 6, 4, 4, 6, 3, 4, 4, 6, 6, 4, 4, 3, 3, 4, 6, 6, 6], 'd': [2, 2, 4, 3, 3], 'r': [160]}",15.89,75.99
"{'wid': None, 'ks': [3, 3, 7, 3, 3, 5, 3, 3, 5, 7, 3, 5, 7, 3, 5, 3, 3, 3, 3, 3], 'e': [6, 4, 3, 6, 4, 4, 6, 3, 4, 4, 6, 6, 4, 4, 3, 3, 4, 6, 6, 6], 'd': [2, 2, 4, 3, 3], 'r': [176]}",17.36,97.52
"{'wid': None, 'ks': [3, 3, 7, 3, 3, 5, 3, 3, 5, 7, 3, 5, 7, 3, 5, 3, 3, 3, 3, 3], 'e': [6, 4, 3, 6, 4, 4, 6, 3, 4, 4, 6, 6, 4, 4, 3, 3, 4, 6, 6, 6], 'd': [2, 2, 4, 3, 3], 'r': [192]}",16.42,100.07
"{'wid': None, 'ks': [3, 3, 7, 3, 3, 5, 3, 3, 5, 7, 3, 5, 7, 3, 5, 3, 3, 3, 3, 3], 'e': [6, 4, 3, 6, 4, 4, 6, 3, 4, 4, 6, 6, 4, 4, 3, 3, 4, 6, 6, 6], 'd': [2, 2, 4, 3, 3], 'r': [208]}",16.3,101.47
"{'wid': None, 'ks': [3, 3, 7, 3, 3, 5, 3, 3, 5, 7, 3, 5, 7, 3, 5, 3, 3, 3, 3, 3], 'e': [6, 4, 3, 6, 4, 4, 6, 3, 4, 4, 6, 6, 4, 4, 3, 3, 4, 6, 6, 6], 'd': [2, 2, 4, 3, 3], 'r': [224]}",18.49,106.05
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 3, 5, 5, 7, 3, 5, 5, 7, 7, 3, 7, 7, 5, 7, 3], 'e': [4, 6, 6, 6, 4, 3, 4, 4, 4, 6, 6, 6, 3, 4, 4, 4, 6, 4, 4, 6], 'd': [3, 3, 3, 3, 2], 'r': [160]}",17.73,188.76
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 3, 5, 5, 7, 3, 5, 5, 7, 7, 3, 7, 7, 5, 7, 3], 'e': [4, 6, 6, 6, 4, 3, 4, 4, 4, 6, 6, 6, 3, 4, 4, 4, 6, 4, 4, 6], 'd': [3, 3, 3, 3, 2], 'r': [176]}",17.83,201.87
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 3, 5, 5, 7, 3, 5, 5, 7, 7, 3, 7, 7, 5, 7, 3], 'e': [4, 6, 6, 6, 4, 3, 4, 4, 4, 6, 6, 6, 3, 4, 4, 4, 6, 4, 4, 6], 'd': [3, 3, 3, 3, 2], 'r': [192]}",17.07,199.5
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 3, 5, 5, 7, 3, 5, 5, 7, 7, 3, 7, 7, 5, 7, 3], 'e': [4, 6, 6, 6, 4, 3, 4, 4, 4, 6, 6, 6, 3, 4, 4, 4, 6, 4, 4, 6], 'd': [3, 3, 3, 3, 2], 'r': [208]}",15.74,121.92
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 3, 5, 5, 7, 3, 5, 5, 7, 7, 3, 7, 7, 5, 7, 3], 'e': [4, 6, 6, 6, 4, 3, 4, 4, 4, 6, 6, 6, 3, 4, 4, 4, 6, 4, 4, 6], 'd': [3, 3, 3, 3, 2], 'r': [224]}",15.98,103.34
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 5, 3, 3, 5, 5], 'e': [6, 3, 4, 6, 4, 4, 4, 6, 3, 3, 3, 6, 4, 6, 4, 4, 4, 3, 3, 4], 'd': [2, 3, 4, 3, 2], 'r': [160]}",15.6,88.98
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 5, 3, 3, 5, 5], 'e': [6, 3, 4, 6, 4, 4, 4, 6, 3, 3, 3, 6, 4, 6, 4, 4, 4, 3, 3, 4], 'd': [2, 3, 4, 3, 2], 'r': [176]}",16.74,78.69
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 5, 3, 3, 5, 5], 'e': [6, 3, 4, 6, 4, 4, 4, 6, 3, 3, 3, 6, 4, 6, 4, 4, 4, 3, 3, 4], 'd': [2, 3, 4, 3, 2], 'r': [192]}",16.24,94.67
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 5, 3, 3, 5, 5], 'e': [6, 3, 4, 6, 4, 4, 4, 6, 3, 3, 3, 6, 4, 6, 4, 4, 4, 3, 3, 4], 'd': [2, 3, 4, 3, 2], 'r': [208]}",16.09,104.16
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 5, 3, 3, 5, 5], 'e': [6, 3, 4, 6, 4, 4, 4, 6, 3, 3, 3, 6, 4, 6, 4, 4, 4, 3, 3, 4], 'd': [2, 3, 4, 3, 2], 'r': [224]}",16.26,95.38
